Longitude,Latitude,Datetime,UHI Index,Region,nearest_building_distance,building_density,avg_building_age,avg_building_elevation,avg_building_height,avg_height_above_ground,nearest_building_height,nearest_building_height_above_ground,nearest_building_elevation,Air Temp at Surface,Relative Humidity,Avg Wind Speed,Wind Direction,Solar Flux,traffic_volume,avg_traffic_volume,cloud_fraction,LST,NDVI,SB01,SB02,SB03,SB04,SB06,SB07,SB08,SB8A,SB11,SB12,SNDVI
-73.907465,40.80964333,2021-07-24 15:55:00,1.026201886,Bronx,20.570451425395273,10000,74.4359,55.82497246420346,39.240825133665766,-16.5841473305377,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,29,30.0,0.10334632,40.21574576,0.2000000029802322,1296.0,1180.0,1296.0,1180.0,1286.0,1286.0,1518.0,1518.0,1518.0,1518.0,0.12527798369162343
-73.90749167,40.80957167,2021-07-24 15:55:00,1.026201886,Bronx,18.43078853731138,9985,74.39829744616925,55.73014440433213,39.25231160366226,-16.477832800669876,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,29,30.0,0.10334632,40.49944142000004,0.2000000029802322,1296.0,929.0,1296.0,929.0,1060.0,1060.0,1174.0,1174.0,1174.0,1174.0,0.11650023775558725
-73.90751833,40.80950167,2021-07-24 15:55:00,1.028365601,Bronx,16.812954677332584,9981,74.403266205791,55.6724518459069,39.23348165172752,-16.438970194179376,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,29,30.0,0.10334632,40.49944142000004,0.2000000029802322,1296.0,1538.0,1296.0,1538.0,1604.0,1604.0,1890.0,1890.0,1890.0,1890.0,0.10268378063010501
-73.90753833,40.80944167,2021-07-24 15:55:00,1.028365601,Bronx,16.205128332287348,9970,74.38234704112337,55.625690469016774,39.231143819623384,-16.39454664939339,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,29,30.0,0.10334632,40.49944142000004,0.2000000029802322,1296.0,1538.0,1296.0,1538.0,1604.0,1604.0,1890.0,1890.0,1890.0,1890.0,0.10268378063010501
-73.90755,40.80939833,2021-07-24 15:55:00,1.028365601,Bronx,16.276644937990472,9957,74.36085166214723,55.57361222847948,39.23266930957663,-16.340942918902854,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,29,30.0,0.10334632,40.49944142000004,0.2000000029802322,1186.0,1830.0,1186.0,1830.0,1864.0,1864.0,2110.0,2110.0,2110.0,2110.0,0.07106598984771574
-73.90761333,40.80920333,2021-07-24 15:55:00,1.04134789,Bronx,17.37120063737212,9919,74.32231071680613,55.42055320008076,39.23079772013224,-16.189755479948516,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,29,30.0,0.10334632,41.08050481999999,0.2000000029802322,1251.0,1434.0,1251.0,1434.0,1632.0,1632.0,1838.0,1838.0,1838.0,1838.0,0.1234718826405868
-73.90763833,40.80913833,2021-07-24 15:55:00,1.04134789,Bronx,15.03624968683217,9912,74.31396287328491,55.40094959086777,39.23667866903425,-16.16427092183352,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,29,30.0,0.10334632,41.08050481999999,0.2000000029802322,1251.0,1300.0,1251.0,1300.0,1650.0,1650.0,1646.0,1646.0,1646.0,1646.0,0.11744738628649015
-73.90766,40.80906667,2021-07-24 15:55:00,1.03702046,Bronx,13.560620846109385,9895,74.28580090955028,55.30722525804493,39.22954761862781,-16.07767763941712,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,29,30.0,0.10334632,41.67865832000001,0.2000000029802322,1251.0,1360.0,1251.0,1360.0,1664.0,1664.0,1830.0,1830.0,1830.0,1830.0,0.14733542319749215
-73.90768,40.80899,2021-07-24 15:55:00,1.03702046,Bronx,13.011014904922785,9892,74.29124545086938,55.28160745014677,39.24114939703108,-16.040458053115696,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,29,30.0,0.10334632,41.67865832000001,0.2000000029802322,1251.0,850.0,1251.0,850.0,980.0,980.0,866.0,866.0,866.0,866.0,0.009324009324009324
-73.90770167,40.80891167,2021-07-24 15:55:00,1.039184175,Bronx,13.192314368091322,9870,74.30081053698075,55.20300294207163,39.23708643964696,-15.965916502424674,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,29,30.0,0.10334632,41.67865832000001,0.2000000029802322,1251.0,862.0,1251.0,862.0,1088.0,1088.0,1003.0,1003.0,1003.0,1003.0,0.07560321715817694
-73.90772667,40.808825,2021-07-24 15:55:00,1.039184175,Bronx,14.32927817763181,9852,74.35444579780756,55.19412541924992,39.26072213635431,-15.933403282895622,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,29,30.0,0.10334632,41.67865832000001,0.2000000029802322,1145.0,893.0,1145.0,893.0,1114.0,1114.0,1172.0,1172.0,1172.0,1172.0,0.1351089588377724
-73.90775667,40.808735,2021-07-24 15:55:00,1.026201886,Bronx,16.36618690231399,9834,74.34675615212528,55.149664019547956,39.25873360936571,-15.890930410182245,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,29,30.0,0.10334632,42.020460319999984,0.2000000029802322,1145.0,1078.0,1145.0,1078.0,1380.0,1380.0,1516.0,1516.0,1516.0,1516.0,0.16885119506553586
-73.907785,40.80864333,2021-07-24 15:55:00,1.026201886,Bronx,19.216969080986672,9823,74.30927415249924,55.090612577718886,39.27316603848028,-15.817446539238608,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,29,30.0,0.10334632,42.020460319999984,0.2000000029802322,1145.0,1268.0,1145.0,1268.0,1482.0,1482.0,1632.0,1632.0,1632.0,1632.0,0.12551724137931033
-73.90781833,40.80855,2021-07-24 15:55:00,1.024038171,Bronx,22.684494168653817,9807,74.25022942795962,55.02348136804492,39.27198527447984,-15.751496093565084,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,29,30.0,0.10334632,41.73334664000004,0.2000000029802322,1145.0,1180.0,1145.0,1180.0,1232.0,1232.0,1342.0,1342.0,1342.0,1342.0,0.06423473433782712
-73.90785667,40.80845667,2021-07-24 15:55:00,1.024038171,Bronx,26.729263470159843,9781,74.28810960024538,54.938683590950966,39.28661113180674,-15.65207245914423,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,29,30.0,0.10334632,41.70942050000002,0.2000000029802322,1145.0,926.0,1145.0,926.0,939.0,939.0,1026.0,1026.0,1026.0,1026.0,0.05122950819672131
-73.90789333,40.80836,2021-07-24 15:55:00,1.024038171,Bronx,28.181728966241476,9737,74.3514429495738,54.79333744602098,39.31419379426383,-15.479143651757143,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,29,,0.10334632,41.70942050000002,0.2000000029802322,1145.0,996.0,1145.0,996.0,1216.0,1216.0,1346.0,1346.0,1346.0,1346.0,0.14944491887275832
-73.90792833,40.80826167,2021-07-24 15:55:00,1.024038171,Bronx,25.724117459973556,9698,74.39585481542586,54.66893775162589,39.36410549116032,-15.304832260465574,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,29,,0.10334632,40.42766300000005,0.2000000029802322,1776.0,1378.0,1776.0,1378.0,1466.0,1466.0,1656.0,1656.0,1656.0,1656.0,0.09162821357943308
-73.90800833,40.80806667,2021-07-24 15:55:00,1.019710741,Bronx,22.549114854679342,9665,74.49467149508536,54.47752227056142,39.39674729173297,-15.080774978828464,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,29,,0.10334632,40.42766300000005,0.2000000029802322,1776.0,3344.0,1776.0,3344.0,3782.0,3782.0,4060.0,4060.0,4060.0,4060.0,0.09670448406266882
-73.90802667,40.80797667,2021-07-24 15:55:00,1.015383311,Bronx,23.682093924550447,9645,74.52120269569726,54.36558023666182,39.39563554712061,-14.969944689541206,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,,0.10334632,39.022856779999984,0.2280000299215316,1776.0,2622.0,1776.0,2622.0,3204.0,3204.0,3482.0,3482.0,3482.0,3482.0,0.14089121887287026
-73.90804667,40.807885,2021-07-24 15:55:00,1.015383311,Bronx,25.21246193196379,9633,74.54375583930239,54.29349407607566,39.3881691115184,-14.905324964557263,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,,0.10334632,39.022856779999984,0.2280000299215316,1776.0,2182.0,1776.0,2182.0,2714.0,2714.0,2932.0,2932.0,2932.0,2932.0,0.14665623777864686
-73.90808667,40.80778833,2021-07-24 15:55:00,1.006728452,Bronx,24.223182815588004,9623,74.54941286501091,54.258531002913024,39.41578824365273,-14.842742759260302,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,,0.10334632,39.022856779999984,0.2280000299215316,1639.0,1794.0,1639.0,1794.0,2186.0,2186.0,2346.0,2346.0,2346.0,2346.0,0.13333333333333333
-73.90813,40.80769167,2021-07-24 15:55:00,1.006728452,Bronx,20.492144582492994,9603,74.58617098823284,54.19234778982485,39.460767158441406,-14.731580631383444,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,,0.10334632,38.506735760000026,0.2280000299215316,1639.0,2956.0,1639.0,2956.0,3406.0,3406.0,3776.0,3776.0,3776.0,3776.0,0.12180629827688651
-73.90817333,40.80759667,2021-07-24 15:55:00,1.004564737,Bronx,17.780795935487582,9576,74.7016499582289,54.10517511761631,39.48182847144485,-14.623346646171461,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,38.506735760000026,0.2280000299215316,1639.0,2112.0,1639.0,2112.0,2502.0,2502.0,2736.0,2736.0,2736.0,2736.0,0.12871287128712872
-73.90821333,40.8075,2021-07-24 15:55:00,1.004564737,Bronx,16.86336175948352,9542,74.78809473904842,54.05298499632777,39.496140265295345,-14.556844731032422,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,38.506735760000026,0.2280000299215316,1639.0,974.0,1639.0,974.0,1420.0,1420.0,1556.0,1556.0,1556.0,1556.0,0.2300395256916996
-73.908245,40.80741333,2021-07-24 15:55:00,1.004564737,Bronx,15.139911113413538,9509,74.87317278367863,53.98673404927353,39.49405482463992,-14.49267922463361,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,38.16493376000005,0.2280000299215316,1639.0,1942.0,1639.0,1942.0,2020.0,2020.0,2290.0,2290.0,2290.0,2290.0,0.08223062381852551
-73.90827,40.80732833,2021-07-24 15:55:00,1.004564737,Bronx,14.386322293578878,9491,74.90770203350543,53.89799578059072,39.49923323319936,-14.398762547391351,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,38.16493376000005,0.2280000299215316,1639.0,2624.0,1639.0,2624.0,3006.0,3006.0,3090.0,3090.0,3090.0,3090.0,0.08155407770388519
-73.90829833,40.80723833,2021-07-24 15:55:00,1.000237307,Bronx,14.563702888264636,9461,74.96860796955924,53.835978835978835,39.530443546979896,-14.305535288998943,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,38.16493376000005,0.2280000299215316,929.0,1422.0,929.0,1422.0,1480.0,1480.0,1688.0,1688.0,1688.0,1688.0,0.08553054662379421
-73.90836333,40.80704833,2021-07-24 15:56:00,1.000237307,Bronx,15.176471601354825,9407,75.0803656851281,53.65290047897818,39.59513989190527,-14.057760587072913,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,38.08290127999999,0.2280000299215316,929.0,533.0,929.0,533.0,620.0,620.0,482.0,482.0,482.0,482.0,-0.05024630541871921
-73.90839667,40.806955,2021-07-24 15:56:00,1.000357514,Bronx,15.159936683455957,9383,75.09026963657679,53.557417289220915,39.619083357740664,-13.938333931480255,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,38.08290127999999,0.2280000299215316,929.0,526.0,929.0,526.0,700.0,700.0,517.0,517.0,517.0,517.0,-0.00862895493767977
-73.90842833,40.80687167,2021-07-24 15:56:00,1.000357514,Bronx,16.27635802375422,9356,75.13328345446772,53.44396874665525,39.64518462541154,-13.798784121243713,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,38.20253198,0.2280000299215316,929.0,626.0,929.0,626.0,777.0,777.0,666.0,666.0,666.0,666.0,0.030959752321981424
-73.908455,40.80679667,2021-07-24 15:56:00,1.004684943,Bronx,18.146645615307687,9336,75.13903170522708,53.3862490614609,39.659817636893706,-13.726431424567199,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,38.20253198,0.2280000299215316,929.0,827.0,929.0,827.0,999.0,999.0,922.0,922.0,922.0,922.0,0.05431675242995998
-73.90848,40.80674,2021-07-24 15:56:00,1.004684943,Bronx,19.961184010715616,9325,75.14423592493297,53.32753436426117,39.66098325897445,-13.666551105286727,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,38.20253198,0.2280000299215316,1029.0,680.0,1029.0,680.0,803.0,803.0,698.0,698.0,698.0,698.0,0.013062409288824383
-73.90849667,40.80669667,2021-07-24 15:56:00,1.004684943,Bronx,21.534896798412586,9313,75.16965532051971,53.28397849462365,39.66035618917312,-13.623622305450539,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,38.20253198,0.2280000299215316,1029.0,680.0,1029.0,680.0,803.0,803.0,698.0,698.0,698.0,698.0,0.013062409288824383
-73.90853,40.80663333,2021-07-24 15:56:00,1.006848658,Bronx,24.327967675644487,9293,75.16894436672764,53.25808189655172,39.672600013248925,-13.585481883302801,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,38.56826011999999,0.2280000299215316,1029.0,929.0,1029.0,929.0,956.0,956.0,967.0,967.0,967.0,967.0,0.020042194092827006
-73.90859333,40.80654167,2021-07-24 15:56:00,1.004684943,Bronx,29.75228605967139,9262,75.21820341179011,53.206941290950375,39.67976577858039,-13.527175512369986,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,38.56826011999999,0.2280000299215316,1029.0,694.0,1029.0,694.0,786.0,786.0,691.0,691.0,691.0,691.0,-0.0021660649819494585
-73.90863333,40.80648333,2021-07-24 15:56:00,1.004684943,Bronx,29.956391338754354,9244,75.2378840328862,53.16531253385332,39.731183975508614,-13.434128558344709,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,38.56826011999999,0.2280000299215316,1029.0,694.0,1029.0,694.0,786.0,786.0,691.0,691.0,691.0,691.0,-0.0021660649819494585
-73.908675,40.80643,2021-07-24 15:56:00,1.004684943,Bronx,28.40681291010017,9231,75.28599285017874,53.134627901931005,39.77621787749186,-13.35841002443914,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,38.60244032000003,0.2280000299215316,1029.0,838.0,1029.0,838.0,930.0,930.0,894.0,894.0,894.0,894.0,0.03233256351039261
-73.90871333,40.80638833,2021-07-24 15:56:00,1.004684943,Bronx,27.904687788379167,9217,75.32678745795812,53.1228813559322,39.78453262932094,-13.338348726611256,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,39.06387302000002,0.2280000299215316,1029.0,838.0,1029.0,838.0,930.0,930.0,894.0,894.0,894.0,894.0,0.03233256351039261
-73.90875333,40.80634667,2021-07-24 15:56:00,1.004684943,Bronx,28.183500589049103,9206,75.34955463827939,53.10486239530077,39.79861058094855,-13.306251814352224,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,39.06387302000002,0.2280000299215316,1029.0,996.0,1029.0,996.0,1072.0,1072.0,1114.0,1114.0,1114.0,1114.0,0.055924170616113746
-73.9088,40.80631167,2021-07-24 15:56:00,1.004684943,Bronx,29.638109961395507,9198,75.42161339421614,53.11845400108873,39.82249404921939,-13.295959951869351,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,39.06387302000002,0.2280000299215316,1029.0,996.0,1029.0,996.0,1072.0,1072.0,1114.0,1114.0,1114.0,1114.0,0.055924170616113746
-73.90885167,40.80628333,2021-07-24 15:56:00,1.004684943,Bronx,25.229062960391875,9187,75.44682703820617,53.122520165685636,39.84201917432309,-13.280500991362546,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,39.06387302000002,0.2280000299215316,1029.0,1010.0,1029.0,1010.0,1046.0,1046.0,1094.0,1094.0,1094.0,1094.0,0.039923954372623575
-73.90889833,40.80626,2021-07-24 15:56:00,1.004684943,Bronx,21.881713040101573,9182,75.45763450228708,53.11048096848075,39.830668247148,-13.279812721332751,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,39.06387302000002,0.2280000299215316,1029.0,1010.0,1029.0,1010.0,1046.0,1046.0,1094.0,1094.0,1094.0,1094.0,0.039923954372623575
-73.90893667,40.80624833,2021-07-24 15:56:00,1.004684943,Bronx,19.977849577147527,9173,75.44554671317998,53.11408296943232,39.84351498767577,-13.270567981756551,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,38.44862942000003,0.2280000299215316,1029.0,1142.0,1029.0,1142.0,1194.0,1194.0,1238.0,1238.0,1238.0,1238.0,0.040336134453781515
-73.90896333,40.80624333,2021-07-24 15:56:00,1.004684943,Bronx,19.207309836910806,9163,75.43708392447888,53.10655737704918,39.84677805955519,-13.25977931749399,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,38.44862942000003,0.2280000299215316,1029.0,1142.0,1029.0,1142.0,1194.0,1194.0,1238.0,1238.0,1238.0,1238.0,0.040336134453781515
-73.909165,40.80621667,2021-07-24 15:56:00,1.015503518,Bronx,26.903727433058044,9149,75.43228768171385,53.117885288966725,39.83103896529116,-13.28684632367557,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,38.44862942000003,0.2280000299215316,1106.0,1162.0,1106.0,1162.0,1166.0,1166.0,1276.0,1276.0,1276.0,1276.0,0.04675963904840033
-73.909225,40.806185,2021-07-24 15:56:00,1.015503518,Bronx,31.591652367783798,9142,75.47210676000876,53.10647387446599,39.86045831076679,-13.2460155636992,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,37.32410084000003,0.2280000299215316,1597.0,1174.0,1597.0,1174.0,1300.0,1300.0,1310.0,1310.0,1310.0,1310.0,0.05475040257648953
-73.90930167,40.80615,2021-07-24 15:56:00,1.015503518,Bronx,35.5335483407154,9125,75.49830136986301,53.07682177348551,39.88953315449078,-13.187288618994733,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,37.32410084000003,0.2280000299215316,1597.0,1136.0,1597.0,1136.0,1292.0,1292.0,1342.0,1342.0,1342.0,1342.0,0.08313155770782889
-73.90947667,40.80609667,2021-07-24 15:56:00,1.015503518,Bronx,37.34035484072754,9108,75.58190601668862,53.00934579439252,39.99584677594173,-13.013499018450798,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,37.71033710000006,0.2280000299215316,1597.0,1012.0,1597.0,1012.0,1108.0,1108.0,1136.0,1136.0,1136.0,1136.0,0.05772811918063315
-73.90954667,40.80606833,2021-07-24 15:56:00,1.013339803,Bronx,35.527565937944416,9080,75.62764317180617,52.976728796735415,40.05523122418551,-12.921497572549905,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,37.71033710000006,0.2280000299215316,1597.0,1012.0,1597.0,1012.0,1108.0,1108.0,1136.0,1136.0,1136.0,1136.0,0.05772811918063315
-73.909595,40.80603667,2021-07-24 15:56:00,1.013339803,Bronx,34.88147237537373,9075,75.69035812672176,52.943721032884575,40.11241414412823,-12.831306888756348,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,37.71033710000006,0.2280000299215316,1597.0,1248.0,1597.0,1248.0,1288.0,1288.0,1398.0,1398.0,1398.0,1398.0,0.05668934240362812
-73.90964667,40.80601333,2021-07-24 15:56:00,1.011176088,Bronx,35.4383948333843,9059,75.70901865548073,52.89885032058368,40.13403580744418,-12.76481451313951,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,37.71033710000006,0.2280000299215316,1597.0,1836.0,1597.0,1836.0,2392.0,2392.0,2654.0,2654.0,2654.0,2654.0,0.1821826280623608
-73.9097,40.80599,2021-07-24 15:56:00,1.011176088,Bronx,32.71163719218103,9051,75.71318086399293,52.88271741535738,40.139507174974554,-12.743210240382828,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,37.71033710000006,0.2280000299215316,1597.0,1836.0,1597.0,1836.0,2392.0,2392.0,2654.0,2654.0,2654.0,2654.0,0.1821826280623608
-73.90976,40.80597167,2021-07-24 15:56:00,1.004684943,Bronx,29.8914078414795,9038,75.77672051338791,52.86116343490305,40.17943107869695,-12.681732356206094,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,36.36705524000001,0.2280000299215316,2672.0,4588.0,2672.0,4588.0,5488.0,5488.0,6084.0,6084.0,6084.0,6084.0,0.1401799100449775
-73.90987167,40.80591167,2021-07-24 15:56:00,1.004684943,Bronx,27.072629195864014,9014,75.76858220545817,52.809687812465285,40.25989947047217,-12.54978834199311,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,36.36705524000001,0.2280000299215316,2672.0,2434.0,2672.0,2434.0,3298.0,3298.0,3438.0,3438.0,3438.0,3438.0,0.1709809264305177
-73.90990833,40.80590333,2021-07-24 15:56:00,1.004684943,Bronx,25.866841724106504,9007,75.81647607416454,52.81965754947743,40.28421736830776,-12.535440181169669,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,36.36705524000001,0.2280000299215316,2672.0,2434.0,2672.0,2434.0,3298.0,3298.0,3438.0,3438.0,3438.0,3438.0,0.1709809264305177
-73.90994667,40.805895,2021-07-24 15:56:00,1.002521229,Bronx,25.271331130412438,8996,75.84304135171188,52.81041968162084,40.30376733445841,-12.506652347162419,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,36.36705524000001,0.2280000299215316,2672.0,3166.0,2672.0,3166.0,3550.0,3550.0,3882.0,3882.0,3882.0,3882.0,0.10158910329171396
-73.90998333,40.80588667,2021-07-24 15:57:00,1.002521229,Bronx,25.3589704984746,8998,75.8466325850189,52.8345019476906,40.29609515789761,-12.538406789792989,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,36.36705524000001,0.2280000299215316,2672.0,3166.0,2672.0,3166.0,3550.0,3550.0,3882.0,3882.0,3882.0,3882.0,0.10158910329171396
-73.910005,40.80574833,2021-07-24 15:57:00,1.011296294,Bronx,21.768052557794284,8959,75.79004353164416,52.703219315895375,40.27864486463894,-12.424574451256428,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,36.76012753999999,0.2280000299215316,2672.0,1108.0,2672.0,1108.0,1164.0,1164.0,1260.0,1260.0,1260.0,1260.0,0.06418918918918919
-73.90990833,40.80571167,2021-07-24 15:57:00,1.011296294,Bronx,20.06040734218297,8969,75.76675214628163,52.719071013845465,40.282604839199415,-12.436466174646048,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,37.13952776000002,0.2280000299215316,2672.0,1360.0,2672.0,1360.0,1400.0,1400.0,1492.0,1492.0,1492.0,1492.0,0.04628330995792426
-73.90979167,40.80562667,2021-07-24 15:57:00,1.011296294,Bronx,18.73381445918123,8975,75.70863509749303,52.69883954474448,40.18447244632671,-12.514367098417761,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,37.13952776000002,0.2280000299215316,1677.0,1704.0,1677.0,1704.0,1782.0,1782.0,1852.0,1852.0,1852.0,1852.0,0.04161979752530934
-73.90964,40.80555333,2021-07-24 15:57:00,1.013460009,Bronx,21.96854219620088,8975,75.66473537604458,52.6379156438295,40.11402364807075,-12.523891995758758,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,38.212786040000026,0.2280000299215316,1677.0,1772.0,1677.0,1772.0,2076.0,2076.0,2072.0,2072.0,2072.0,2072.0,0.07804370447450572
-73.90940833,40.80539,2021-07-24 15:57:00,1.013460009,Bronx,21.628882015214995,8950,75.55240223463687,52.48752377755399,40.01689183861474,-12.47063193893924,67.0,53.0,14.0,27.2,47.3,2.6,165.0,621.0,33,52.0,0.10334632,38.54091596000001,0.2280000299215316,1677.0,977.0,1677.0,977.0,1017.0,1017.0,997.0,997.0,997.0,997.0,0.010131712259371834
